Paquetes rcv,Tiempo instantaneo,Numero de paquete,Altitud BMP,Temperatura BMP ©,Presion mBar,Tension de la bateria V,Longitud,Latitud,Altitud GPS,Satelites GPS,Etapa de vuelo,GPS Hora,GPS Minutos,GPS Segundos,,,,
471,2124,471,68.77999878,50.36999893,980.9099731,7.949999809,9.993708611,-84.65143585,355.2999878,12,33,12,46,12.296875,,,, 
472,2124,472,67.77999878,50.34999847,981.0299683,7.949999809,9.993706703,-84.65140533,354.5,12,33,12,46,12.390625,,,, 
473,2124,473,67.37999725,50.36000061,981.0799561,7.949999809,9.993704796,-84.65140533,353.8999939,12,33,12,46,12.5,,,, 
474,2124,474,67.34999847,50.34999847,981.0799561,7.949999809,9.993704796,-84.65140533,353.3999939,12,33,12,46,12.59375,,,, 
475,2124,475,66.01999664,50.34999847,981.2399902,7.949999809,9.993702888,-84.65140533,352.8999939,12,33,12,46,12.703125,,,, 
476,2125,477,64.68999481,50.34999847,981.3899536,7.949999809,9.993700981,-84.65139771,352.1999817,12,33,12,46,12.921875,,,, 
477,2125,478,63.43000031,50.36000061,981.539978,7.949999809,9.993700027,-84.65139771,351.6999817,12,33,12,46,13,,,, 
478,2125,479,62.73999786,50.36999893,981.6199951,7.949999809,9.99369812,-84.65139771,350.7999878,12,33,12,46,13.203125,,,, 
479,2125,480,62.29999924,50.34999847,981.6699829,7.949999809,9.99369812,-84.65137482,350.2999878,12,33,12,46,13.296875,,,, 
480,2125,481,61.50999832,50.36999893,981.7599487,7.949999809,9.99369812,-84.65137482,349.6999817,12,33,12,46,13.390625,,,, 
481,2125,482,61.13999939,50.36000061,981.7999878,7.949999809,9.99369812,-84.65137482,349,12,33,12,46,13.5,,,, 
482,2125,483,60.00999832,50.36999893,981.9400024,7.949999809,9.993697166,-84.65137482,348.1999817,12,33,12,46,13.59375,,,, 
483,2125,484,59.25,50.36999893,982.0299683,7.949999809,9.993697166,-84.65136719,347.5,12,33,12,46,13.703125,,,, 
484,2125,485,58.97999954,50.36000061,982.0599976,7.949999809,9.993695259,-84.65136719,346.7999878,12,33,12,46,13.796875,,,, 
485,2125,486,58.90999985,50.34999847,982.0599976,7.949999809,9.993695259,-84.65136719,345.7999878,12,33,12,46,13.921875,,,, 
486,2126,487,57.75,50.36000061,982.1999512,7.949999809,9.993693352,-84.65135193,344.8999939,12,33,12,46,14,,,, 
487,2126,488,57.18999863,50.36000061,982.2699585,7.949999809,9.993693352,-84.65135193,344.1000061,12,33,12,46,14.078125,,,, 
488,2126,489,56.25999832,50.36999893,982.3699951,7.949999809,9.993693352,-84.65135193,343.3999939,12,33,12,46,14.203125,,,, 
489,2126,490,55.82999802,50.34999847,982.4199829,7.949999809,9.993693352,-84.65133667,342.6000061,12,33,12,46,14.296875,,,, 
490,2126,491,55.52999878,50.34999847,982.4599609,7.949999809,9.993693352,-84.65133667,341.8999939,12,33,12,46,14.390625,,,, 
491,2126,492,54.5399971,50.36999893,982.5700073,7.949999809,9.993692398,-84.65132141,340.2999878,12,33,12,46,14.59375,,,, 
492,2126,493,54.36999893,50.36999893,982.5899658,7.949999809,9.993692398,-84.65132141,339.3999939,12,33,12,46,14.703125,,,, 
493,2126,494,53.84000015,50.36999893,982.6599731,7.949999809,9.993689537,-84.65132141,338.6000061,12,33,12,46,14.796875,,,, 
494,2126,495,53.73999786,50.36000061,982.6699829,7.949999809,9.993689537,-84.65129852,337.7999878,12,33,12,46,14.921875,,,, 
495,2127,496,53.20999908,50.36000061,982.7299805,7.949999809,9.993689537,-84.65129852,337,12,33,12,46,15,,,, 
496,2127,497,52.52000046,50.36999893,982.8099976,7.949999809,9.993689537,-84.65128326,336.2999878,12,33,12,46,15.078125,,,, 
497,2127,498,52.50999832,50.36999893,982.8099976,7.949999809,9.993689537,-84.65128326,335.6999817,12,33,12,46,15.203125,,,, 
498,2127,499,51.18999863,50.36000061,982.9699707,7.949999809,9.993689537,-84.65128326,335.1999817,12,33,12,46,15.296875,,,, 
499,2127,500,50.38999939,50.36999893,983.0599976,7.949999809,9.993689537,-84.65126801,334.6000061,12,33,12,46,15.390625,,,, 
500,2127,501,49.91999817,50.34999847,983.1099854,7.949999809,9.993689537,-84.65126801,334,12,33,12,46,15.5,,,, 
501,2127,502,48.39999771,50.36999893,983.289978,7.949999809,9.993692398,-84.65126801,333.3999939,12,33,12,46,15.59375,,,, 
502,2127,503,48.29999924,50.36999893,983.2999878,7.949999809,9.993692398,-84.65124512,332.8999939,12,33,12,46,15.703125,,,, 
503,2127,504,47.40999985,50.36999893,983.4099731,7.949999809,9.993695259,-84.65124512,331.8999939,12,33,12,46,15.921875,,,, 
504,2128,505,46.64999771,50.36999893,983.5,7.949999809,9.993697166,-84.65123749,331.1999817,12,33,12,46,16,,,, 
505,2128,506,46.77999878,50.37999725,983.4799805,7.949999809,9.993700027,-84.65123749,330.6000061,12,33,12,46,16.078125,,,, 
506,2128,507,46.47999954,50.36999893,983.5099487,7.949999809,9.993700981,-84.65123749,330.1999817,12,33,12,46,16.203125,,,, 
507,2128,508,45.81999969,50.36999893,983.5899658,7.949999809,9.993704796,-84.6512146,329.7999878,12,33,12,46,16.296875,,,, 
508,2128,509,44.25999832,50.36999893,983.7699585,7.949999809,9.993708611,-84.6512146,329.1999817,12,33,12,46,16.390625,,,, 
509,2128,510,43.86000061,50.36000061,983.8200073,7.949999809,9.993711472,-84.6512146,328.6000061,12,33,12,46,16.5,,,, 
510,2128,511,43.12999725,50.34999847,983.9099731,7.949999809,9.993713379,-84.65120697,327.8999939,12,33,12,46,16.59375,,,, 
511,2128,512,40.97999954,50.37999725,984.1599731,7.949999809,9.99371624,-84.65120697,327.1999817,12,33,12,46,16.703125,,,, 
512,2128,513,40.37999725,50.36999893,984.2299805,7.949999809,9.993720055,-84.65120697,326.6000061,12,33,12,46,16.796875,,,, 
513,2129,514,40.45000076,50.34999847,984.2199707,7.949999809,9.993723869,-84.65120697,326,12,33,12,46,16.921875,,,, 
514,2129,515,39.64999771,50.36999893,984.3099976,7.949999809,9.993724823,-84.65119934,325.3999939,12,33,12,46,17,,,, 
515,2129,516,39.02000046,50.36999893,984.3899536,7.949999809,9.993731499,-84.65119934,324.2999878,12,33,12,46,17.203125,,,, 
516,2129,517,39.32999802,50.37999725,984.3499756,7.949999809,9.99373436,-84.65116119,323.6000061,12,33,12,46,17.296875,,,, 
517,2129,518,38.29999924,50.36999893,984.4699707,7.949999809,9.993739128,-84.65116119,323,12,33,12,46,17.390625,,,, 
518,2129,519,37.43000031,50.36999893,984.5700073,7.949999809,9.993740082,-84.65116119,322.1999817,12,33,12,46,17.5,,,, 
519,2129,520,36.66999817,50.36999893,984.6599731,7.949999809,9.993742943,-84.65116119,321.3999939,12,33,12,46,17.59375,,,, 
520,2129,521,36.43999863,50.36999893,984.6900024,7.949999809,9.99374485,-84.65116119,320.6000061,12,33,12,46,17.703125,,,, 
521,2129,522,35.57999802,50.36999893,984.789978,7.949999809,9.993747711,-84.65115356,319.7999878,12,33,12,46,17.796875,,,, 
522,2129,523,35.18000031,50.36999893,984.8299561,7.949999809,9.993749619,-84.65115356,319,12,33,12,46,17.921875,,,, 
523,2130,524,33.32999802,50.36999893,985.0499878,7.949999809,9.993753433,-84.65115356,318.2999878,12,33,12,46,18,,,, 
524,2130,525,33.36000061,50.37999725,985.0499878,7.949999809,9.993755341,-84.65113068,317.6000061,12,33,12,46,18.078125,,,, 
525,2130,526,33.09999847,50.36999893,985.0799561,7.949999809,9.993758202,-84.65113068,317,12,33,12,46,18.203125,,,, 
526,2130,527,32.56999969,50.36999893,985.1399536,7.949999809,9.993760109,-84.65113068,316.5,12,33,12,46,18.296875,,,, 
527,2130,528,32.09999847,50.36999893,985.1900024,7.949999809,9.993765831,-84.65111542,315.5,12,33,12,46,18.5,,,, 
528,2130,529,31.67000008,50.36000061,985.2399902,7.949999809,9.993770599,-84.65111542,314.8999939,12,33,12,46,18.59375,,,, 
529,2130,530,30.21999931,50.36999893,985.4099731,7.949999809,9.99377346,-84.65111542,314.2999878,12,33,12,46,18.703125,,,, 
530,2130,531,29.54999924,50.36999893,985.4899902,7.949999809,9.993776321,-84.65111542,313.5,12,33,12,46,18.796875,,,, 
531,2130,532,28.5,50.37999725,985.6199951,7.949999809,9.993778229,-84.65111542,312.6999817,12,33,12,46,18.921875,,,, 
532,2131,533,28.22999954,50.37999725,985.6499634,7.949999809,9.99378109,-84.65111542,311.6999817,12,33,12,46,19,,,, 
533,2131,534,27.93000031,50.36999893,985.6799927,7.949999809,9.993783951,-84.65110779,310.5,12,33,12,46,19.078125,,,, 
534,2131,535,27.01000023,50.36999893,985.789978,7.949999809,9.993786812,-84.65110779,309.5,12,33,12,46,19.203125,,,, 
535,2131,535,27.01000023,50.36000061,985.8200073,7.949999809,9.993789673,-84.65110779,308.3999939,12,33,12,46,19.296875,,,, 
536,2131,537,26.04999924,50.36999893,985.8999634,7.949999809,9.993793488,-84.65110779,307.3999939,12,33,12,46,19.390625,,,, 
537,2131,538,25.75,50.36999893,985.9400024,7.949999809,9.993794441,-84.65110779,306.6000061,12,33,12,46,19.5,,,, 
538,2131,539,25.78999901,50.37999725,985.9299927,7.949999809,9.993796349,-84.65110779,306.6000061,12,33,12,46,19.59375,,,, 
539,2131,540,23.53999901,50.37999725,986.1999512,8.099999428,9.993800163,-84.65110779,303.6999817,12,33,12,46,19.796875,,,, 
540,2131,541,22.77999878,50.37999725,986.2799683,7.949999809,9.993800163,-84.65110779,302.7999878,12,33,12,46,19.921875,,,, 
541,2132,542,22.40999985,50.36999893,986.3299561,7.949999809,9.993803024,-84.65110779,304,12,33,12,46,20,,,, 
542,2132,543,22.13999939,50.36000061,986.3599854,7.949999809,9.993803024,-84.65110779,304.8999939,12,33,12,46,20.078125,,,, 
543,2132,544,21.52000046,50.37999725,986.4299927,7.949999809,9.993804932,-84.65110779,305.7999878,12,33,12,46,20.203125,,,, 
544,2132,545,20.09000015,50.36999893,986.5999756,7.949999809,9.993806839,-84.65110779,306.5,12,33,12,46,20.296875,,,, 
545,2132,546,18.37999916,50.37999725,986.7999878,7.949999809,9.993806839,-84.65110779,307.1000061,12,33,12,46,20.390625,,,, 
546,2132,547,17.57999992,50.36999893,986.8899536,7.949999809,9.993806839,-84.65110779,307.1999817,12,33,12,46,20.5,,,, 
547,2132,548,16.71999931,50.37999725,986.9899902,7.949999809,9.993804932,-84.65110779,307.1999817,12,33,12,46,20.59375,,,, 
548,2132,549,16.87999916,50.36000061,986.9699707,7.949999809,9.993804932,-84.65110779,307.1999817,12,33,12,46,20.703125,,,, 
549,2132,550,17.54999924,50.36999893,986.8999634,7.949999809,9.993804932,-84.65110779,307.2999878,12,33,12,46,20.796875,,,, 
550,2133,551,16.88999939,50.36999893,986.9699707,7.949999809,9.993803024,-84.65110779,307.2999878,12,33,12,46,20.921875,,,, 
551,2133,552,14.7699995,50.36999893,987.2199707,7.899999619,9.993803024,-84.65110779,307.1999817,12,33,12,46,21,,,, 
552,2133,553,14.93999958,50.36999893,987.1999512,7.949999809,9.993800163,-84.6510849,307,12,33,12,46,21.203125,,,, 
553,2133,554,13.5199995,50.37999725,987.3699951,7.949999809,9.99379921,-84.6510849,306.6000061,12,33,12,46,21.296875,,,, 
554,2133,555,13.18999958,50.37999725,987.4099731,7.949999809,9.99379921,-84.6510849,306.2999878,12,33,12,46,21.390625,,,, 
555,2133,556,12.71999931,50.36999893,987.4599609,7.949999809,9.99379921,-84.6510849,306,12,33,12,46,21.5,,,, 
556,2133,558,11.34000015,50.37999725,987.6199951,7.949999809,9.993793488,-84.6510849,305.2999878,12,33,12,46,21.703125,,,, 
557,2133,559,11.19999981,50.37999725,987.6199951,7.949999809,9.993793488,-84.65107727,304.6999817,12,33,12,46,21.703125,,,, 
558,2133,560,9.949999809,50.36999893,987.789978,7.940000057,9.993784904,-84.65107727,303.1000061,12,33,12,46,22.203125,,,, 
559,2134,564,9.090000153,50.37999725,987.8899536,7.940000057,9.993783951,-84.65107727,302.7999878,12,33,12,46,22.296875,,,, 
560,2134,565,8.5,50.37999725,987.9599609,7.949999809,9.99378109,-84.65107727,302.1999817,12,33,12,46,22.5,,,, 
561,2134,566,9.319999695,50.36999893,987.8599854,8.099999428,9.99378109,-84.65107727,300.1999817,11,33,12,46,24.59375,,,, 
562,2136,586,8.5,50.37999725,987.9599609,7.949999809,9.993778229,-84.65107727,299.7999878,11,33,12,46,24.703125,,,, 
563,2136,587,8.760000229,50.36999893,987.9299927,8.099999428,9.993778229,-84.65107727,299.5,11,33,12,46,24.796875,,,, 
564,2137,588,8.729999542,50.37999725,987.9299927,7.949999809,9.993778229,-84.65107727,299.1999817,11,33,12,46,24.921875,,,, 
565,2137,589,8.829999924,50.37999725,987.9199829,7.949999809,9.993776321,-84.65107727,298.5,11,33,12,46,25.078125,,,, 
566,2137,590,8.88999939,50.36999893,987.9099731,7.949999809,9.993776321,-84.65107727,298.3999939,11,33,12,46,25.203125,,,, 
567,2137,591,8.729999542,50.37999725,987.9299927,7.949999809,9.993776321,-84.65107727,298.1999817,11,33,12,46,25.296875,,,, 
568,2137,592,8.68999958,50.37999725,987.9299927,7.949999809,9.993775368,-84.65107727,298.1000061,11,33,12,46,25.390625,,,, 
569,2137,593,8.659999847,50.36999893,987.9400024,7.940000057,9.993775368,-84.65107727,297.8999939,11,33,12,46,25.5,,,, 
570,2137,594,9.019999504,50.36999893,987.8899536,7.949999809,9.993775368,-84.65107727,297.7999878,11,33,12,46,25.59375,,,, 
571,2137,595,8.859999657,50.36999893,987.9099731,7.949999809,9.99377346,-84.65107727,297.6999817,11,33,12,46,25.703125,,,, 
572,2137,596,8.659999847,50.37999725,987.9400024,7.949999809,9.99377346,-84.65107727,297.5,11,33,12,46,25.796875,,,, 
573,2137,597,8.529999733,50.37999725,987.9499512,7.949999809,9.99377346,-84.65107727,297.1999817,11,33,12,46,25.921875,,,, 
574,2138,598,8.630000114,50.37999725,987.9400024,7.949999809,9.993771553,-84.65107727,297.1000061,11,33,12,46,26,,,, 
575,2138,599,8.559999466,50.37999725,987.9499512,7.949999809,9.993771553,-84.65107727,297,11,33,12,46,26.078125,,,, 
576,2138,600,8.659999847,50.37999725,987.9400024,7.949999809,9.993771553,-84.65107727,296.8999939,11,33,12,46,26.203125,,,, 
577,2138,601,8.989999771,50.36999893,987.8999634,7.949999809,9.993771553,-84.65107727,296.7999878,11,33,12,46,26.390625,,,, 
578,2138,602,8.88999939,50.37999725,987.9099731,7.940000057,9.993771553,-84.65107727,296.7999878,11,33,12,46,26.390625,,,, 
579,2138,603,8.929999352,50.37999725,987.9099731,7.949999809,9.993771553,-84.65107727,296.7999878,11,33,12,46,26.59375,,,, 
580,2138,604,8.729999542,50.37999725,987.9099731,7.949999809,9.993771553,-84.65107727,296.7999878,11,33,12,46,26.703125,,,, 
581,2138,605,8.729999542,50.36999893,987.9099731,7.949999809,9.993771553,-84.65107727,296.7999878,11,33,12,46,26.796875,,,, 
582,2138,606,8.789999962,50.37999725,987.9199829,7.949999809,9.993771553,-84.65107727,296.7999878,11,33,12,46,26.921875,,,, 
583,2139,607,8.989999771,50.36999893,987.8999634,7.949999809,9.993771553,-84.65107727,296.7999878,11,33,12,46,27,,,, 
584,2139,607,8.859999657,50.37999725,987.9199829,8.099999428,9.993771553,-84.65107727,296.7999878,11,33,12,46,27.203125,,,, 
585,2139,610,8.989999771,50.37999725,987.8999634,7.940000057,9.993771553,-84.65107727,296.7999878,11,33,12,46,27.296875,,,, 
586,2139,611,8.699999809,50.37999725,987.9299927,7.949999809,9.993771553,-84.65107727,296.7999878,11,33,12,46,27.390625,,,, 
587,2139,612,8.829999924,50.37999725,987.9199829,7.949999809,9.993771553,-84.65107727,296.7999878,11,33,12,46,27.5,,,, 
588,2139,613,8.929999352,50.37999725,987.9099731,7.949999809,9.993771553,-84.65107727,296.7999878,11,33,12,46,27.59375,,,, 
589,2139,614,8.559999466,50.37999725,987.9499512,7.949999809,9.993771553,-84.65107727,296.7999878,12,33,12,46,27.796875,,,, 
590,2139,615,8.859999657,50.37999725,987.9099731,7.949999809,9.993771553,-84.65107727,296.7999878,12,33,12,46,27.921875,,,, 
591,2140,616,8.829999924,50.37999725,987.9199829,7.949999809,9.993771553,-84.65107727,296.7999878,12,33,12,46,28,,,, 
592,2140,617,8.630000114,50.37999725,987.9400024,7.949999809,9.993771553,-84.65107727,296.7999878,12,33,12,46,28.390625,,,, 
593,2140,621,8.989999771,50.37999725,987.8999634,7.940000057,9.993771553,-84.65107727,296.7999878,12,33,12,46,28.5,,,, 
594,2140,622,8.859999657,50.37999725,987.9099731,8.099999428,9.993771553,-84.65107727,296.7999878,12,33,12,46,28.59375,,,, 
595,2140,623,8.529999733,50.37999725,987.9499512,7.949999809,9.993771553,-84.65107727,296.7999878,12,33,12,46,28.703125,,,, 
596,2140,637,9.019999504,50.37999725,987.9499512,7.949999809,9.993771553,-84.65107727,296.7999878,11,33,12,46,30.203125,,,, 
597,2142,638,8.729999542,50.37999725,987.9299927,7.949999809,9.993771553,-84.65107727,296.7999878,11,33,12,46,30.390625,,,, 
598,2142,639,8.630000114,50.37999725,987.9400024,7.940000057,9.993771553,-84.65107727,296.7999878,11,33,12,46,30.5,,,, 
599,2142,640,8.729999542,50.37999725,987.9299927,7.949999809,9.993771553,-84.65107727,296.7999878,11,33,12,46,30.59375,,,, 
600,2142,641,8.599999428,50.38999939,987.9400024,7.949999809,9.993771553,-84.65107727,296.7999878,11,33,12,46,30.703125,,,, 
601,2142,642,8.729999542,50.37999725,987.9299927,7.949999809,9.993771553,-84.65107727,296.7999878,11,33,12,46,30.796875,,,, 
602,2142,642,8.470000267,50.38999939,987.9599609,7.940000057,9.993771553,-84.65107727,296.7999878,11,33,12,46,30.796875,,,, 
603,2146,675,8.760000229,50.37999725,987.9299927,7.940000057,9.993770599,-84.65107727,296.7999878,11,33,12,46,34.390625,,,, 
604,2146,676,8.960000038,50.37999725,987.8999634,7.940000057,9.993770599,-84.65107727,296.7999878,11,33,12,46,34.5,,,, 
605,2146,677,8.5,50.38999939,987.9599609,7.949999809,9.993770599,-84.65107727,296.7999878,11,33,12,46,34.59375,,,, 
606,2146,678,8.989999771,50.37999725,987.8999634,7.940000057,9.993770599,-84.65107727,296.7999878,11,33,12,46,34.703125,,,, 
607,2146,679,8.989999771,50.37999725,987.8999634,7.949999809,9.993770599,-84.65107727,296.7999878,11,33,12,46,34.796875,,,, 
608,2146,680,8.599999428,50.38999939,987.9400024,7.949999809,9.993770599,-84.65107727,296.7999878,11,33,12,46,34.921875,,,, 
609,2147,681,9.090000153,50.37999725,987.8899536,7.949999809,9.993770599,-84.65107727,296.7999878,11,33,12,46,35,,,, 
610,2147,682,8.630000114,50.38999939,987.9400024,7.940000057,9.993770599,-84.65107727,296.7999878,11,33,12,46,35.078125,,,, 
611,2147,683,8.630000114,50.37999725,987.9400024,7.949999809,9.993770599,-84.65107727,296.7999878,12,33,12,46,35.203125,,,, 
612,2147,684,9.119999886,50.37999725,987.8800049,7.949999809,9.993770599,-84.65107727,296.7999878,11,33,12,46,35.296875,,,, 
613,2147,685,8.829999924,50.37999725,987.9199829,7.940000057,9.993770599,-84.65107727,296.7999878,11,33,12,46,35.390625,,,, 
614,2147,686,8.789999962,50.37999725,987.9199829,7.940000057,9.993770599,-84.65107727,296.7999878,11,33,12,46,35.5,,,, 
615,2147,687,8.929999352,50.37999725,987.9099731,7.949999809,9.993770599,-84.65107727,296.7999878,11,33,12,46,35.59375,,,, 
616,2147,688,8.699999809,50.38999939,987.9299927,7.949999809,9.993770599,-84.65107727,296.7999878,12,33,12,46,35.796875,,,, 
617,2147,689,8.859999657,50.37999725,987.9099731,7.949999809,9.993770599,-84.65107727,296.7999878,12,33,12,46,35.921875,,,, 
618,2148,690,8.929999352,50.37999725,987.9099731,7.940000057,9.993770599,-84.65107727,296.7999878,11,33,12,46,36,,,, 
619,2148,691,8.729999542,50.37999725,987.9299927,7.949999809,9.993770599,-84.65107727,296.7999878,12,33,12,46,36.078125,,,, 
620,2148,692,8.659999847,50.37999725,987.9400024,7.949999809,9.993770599,-84.65107727,296.7999878,11,33,12,46,36.203125,,,, 
621,2148,693,8.630000114,50.37999725,987.9400024,7.949999809,9.993770599,-84.65107727,296.7999878,12,33,12,46,36.296875,,,, 
622,2148,694,8.960000038,50.37999725,987.8999634,7.940000057,9.993770599,-84.65107727,296.7999878,12,33,12,46,36.390625,,,, 
623,2148,695,8.529999733,50.38999939,987.9499512,7.949999809,9.993770599,-84.65107727,296.7999878,12,33,12,46,36.703125,,,, 
624,2148,698,8.630000114,50.38999939,987.9400024,7.949999809,9.993770599,-84.65107727,296.7999878,12,33,12,46,36.796875,,,, 
625,2149,699,8.88999939,50.37999725,987.9099731,7.949999809,9.993770599,-84.65107727,296.7999878,12,33,12,46,36.921875,,,, 
626,2149,796,8.859999657,50.37999725,987.9099731,8.090000153,9.993770599,-84.65107727,296.7999878,11,33,12,46,47.390625,,,, 
627,2159,797,9.059999466,50.37999725,987.8899536,7.940000057,9.993770599,-84.65107727,296.7999878,11,33,12,46,47.5,,,, 
